In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL16;SrcEAttribute.allInstances()->forAll(a | TrgOperation.allInstances()->select(op|not op.name.oclIsUndefined())->one(op | Sequence{1..op.name.size()}->exists(i | Sequence{i..op.name.size()}->exists(j | op.name.substring(i,j)=a.name and TrgSort.allInstances()->one(s | s.name='@Attribute' and op.coarity=s)))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
EqUpperBound;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
RefEqIsContainment;0.3730407523510972;0.4375;0.84;0.46875;0.5;0.37362637362637363;0.058823529411764705;7.775790631283116E-5;0.46770717334674267;0.3741916351883901;6.91764705882353;0.07;0.6538023480195218;0.06338028169014084;0.4236836921789588;0.7241379310344828;3.0625;0.84
EqType;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
EnumEqDefaultValue;-0.037549407114624504;0.1388888888888889;0.58;0.22569444444444445;0.13888888888888884;-0.041666666666666664;0.011210762331838564;7.3308730923235494E-6;0.20833333333333334;-0.04318895744254016;4.635294117647059;0.05;0.33627081534783315;0.138268156424581;0.15058451793999292;0.4084507042253521;0.5952380952380952;0.4585152838427947
Enum2Sort;-0.037549407114624504;0.1388888888888889;0.58;0.22569444444444445;0.13888888888888884;-0.041666666666666664;0.011210762331838564;7.3308730923235494E-6;0.20833333333333334;-0.04318895744254016;4.635294117647059;0.05;0.33627081534783315;0.138268156424581;0.15058451793999292;0.4084507042253521;0.5952380952380952;0.4585152838427947
EXAM-BC;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.07692307692307693;0.02564102564102564;0.02564102564102564;0.46153846153846156;0.02564102564102564;0.02564102564102564;0.46153846153846156;0.46153846153846156;0.02564102564102564;0.3076923076923077;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.05128205128205128
EXAM-WC;0.05128205128205128;0.05128205128205128;0.05128205128205128;0.05128205128205128;0.10256410256410256;0.05128205128205128;0.05128205128205128;0.48717948717948717;0.05128205128205128;0.05128205128205128;0.48717948717948717;0.6410256410256411;0.05128205128205128;0.3333333333333333;0.05128205128205128;0.05128205128205128;0.05128205128205128;0.07692307692307693
EXAM-AVG;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.08974358974358974;0.038461538461538464;0.038461538461538464;0.47435897435897434;0.038461538461538464;0.038461538461538464;0.47435897435897434;0.5512820512820513;0.038461538461538464;0.3205128205128205;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.0641025641025641

OCL34;SrcEAttribute.allInstances()->forAll(at | TrgRecTerm.allInstances()->one(rt | rt.op='containingClass' and TrgConstant.allInstances()->one(c | rt.args->includes(c) and Sequence{1..c.op.size()}->exists(i | Sequence{i..c.op.size()}->exists(j | c.op.substring(i,j)=at.name)))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
MetamodelEqPackages;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
EnumLitConstant;-0.05263157894736842;0.0625;0.76;0.08125;0.09999999999999998;-0.053475935828877004;0.006802721088435374;7.407270235736375E-7;0.07905694150420949;-0.05455447255899809;0.8941176470588236;0.01;0.28699290346957324;0.05102040816326531;0.0681868908656366;0.6129032258064516;0.041666666666666664;0.3684210526315789
ClassEqSuperTypes;0.47418738049713194;0.42105263157894735;0.78;0.7105263157894737;0.42105263157894735;0.5362162162162162;0.09090909090909091;0.42105263157894735;0.6488856845230502;0.5574737144977239;15.741176470588234;0.16;0.6834351613120341;0.0;0.557442387937379;0.639344262295082;11.636363636363637;0.7924528301886793
AttEqSpecificDefaultValue;0.7018739352640545;0.625;0.93;0.7670454545454546;0.9090909090909091;0.709427464485579;0.24390243902439024;0.0016619577862722287;0.753778361444409;0.7183502238580648;9.988235294117647;0.1;0.847194003562974;0.05794556628621598;0.7235178542244407;0.8691588785046729;14.285714285714286;0.9813084112149534
EqLowerBound;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
AttEqIsId;0.8911465892597968;0.8823529411764706;0.97;0.9099264705882353;0.8823529411764706;0.891470054446461;0.6122448979591837;0.01110014800197336;0.9095085938862486;0.891733794358692;14.976470588235294;0.15;0.9434723316771512;0.04956268221574344;0.8931212739567967;0.941747572815534;75.0;0.9752321981424148
EqIsOrdered;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
Initialize;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
EnumLitList;-0.11940298507462686;0.0;0.76;0.0;0.0;-0.12307692307692308;0.0;0.0;0.0;-0.12869789041755736;-0.09411764705882353;0.0;0.0;0.042105263157894736;0.0;0.6129032258064516;0.0;0.0
RefEqOpposite;0.3730407523510972;0.4375;0.84;0.46875;0.5;0.37362637362637363;0.058823529411764705;7.775790631283116E-5;0.46770717334674267;0.3741916351883901;6.91764705882353;0.07;0.6538023480195218;0.06338028169014084;0.4236836921789588;0.7241379310344828;3.0625;0.84
EnumLiteral2Operation;-0.05263157894736842;0.0625;0.76;0.08125;0.09999999999999998;-0.053475935828877004;0.006802721088435374;7.407270235736375E-7;0.07905694150420949;-0.05455447255899809;0.8941176470588236;0.01;0.28699290346957324;0.05102040816326531;0.0681868908656366;0.6129032258064516;0.041666666666666664;0.3684210526315789
Package2Operation;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
ClassEqReferences;0.47418738049713194;0.42105263157894735;0.78;0.7105263157894737;0.42105263157894735;0.5362162162162162;0.09090909090909091;0.42105263157894735;0.6488856845230502;0.5574737144977239;15.741176470588234;0.16;0.6834351613120341;0.0;0.557442387937379;0.639344262295082;11.636363636363637;0.7924528301886793
EmptyList;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
NamedElList;0.54337899543379;0.5;0.84;0.6875;0.5;0.5666666666666667;0.1;6.989515726410385E-4;0.6614378277661476;0.5783517448238059;13.83529411764706;0.14;0.7390096630005889;0.043478260869565216;0.5953259234754955;0.7241379310344828;12.25;0.84
Attribute2Operation;0.8911465892597968;0.8823529411764706;0.97;0.9099264705882353;0.8823529411764706;0.891470054446461;0.6122448979591837;0.01110014800197336;0.9095085938862486;0.891733794358692;14.976470588235294;0.15;0.9434723316771512;0.04956268221574344;0.8931212739567967;0.941747572815534;75.0;0.9752321981424148
NamedElConstant;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
EnumEqMetaAux;-0.037549407114624504;0.1388888888888889;0.58;0.22569444444444445;0.13888888888888884;-0.041666666666666664;0.011210762331838564;7.3308730923235494E-6;0.20833333333333334;-0.04318895744254016;4.635294117647059;0.05;0.33627081534783315;0.138268156424581;0.15058451793999292;0.4084507042253521;0.5952380952380952;0.4585152838427947
Class2Sort;0.47418738049713194;0.42105263157894735;0.78;0.7105263157894737;0.42105263157894735;0.5362162162162162;0.09090909090909091;0.42105263157894735;0.6488856845230502;0.5574737144977239;15.741176470588234;0.16;0.6834351613120341;0.0;0.557442387937379;0.639344262295082;11.636363636363637;0.7924528301886793
createSort;0.0;0.0;0.84;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7241379310344828;0.0;0.0
ClassEqAttributes;0.47418738049713194;0.42105263157894735;0.78;0.7105263157894737;0.42105263157894735;0.5362162162162162;0.09090909090909091;0.42105263157894735;0.6488856845230502;0.5574737144977239;15.741176470588234;0.16;0.6834351613120341;0.0;0.557442387937379;0.639344262295082;11.636363636363637;0.7924528301886793
EqIsUnique;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
EqName;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
MetamodelEqName;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
EqPackage;0.21711899791231734;0.26229508196721313;0.55;0.6311475409836066;0.2622950819672131;0.33521353746978244;0.044444444444444446;0.26229508196721313;0.5121475197315839;0.3489697114145833;15.470588235294118;0.16;0.4766224216053315;0.0;0.348950196502825;0.3793103448275862;5.688888888888889;0.6511627906976745
EqLiterals;-0.037549407114624504;0.1388888888888889;0.58;0.22569444444444445;0.13888888888888884;-0.041666666666666664;0.011210762331838564;7.3308730923235494E-6;0.20833333333333334;-0.04318895744254016;4.635294117647059;0.05;0.33627081534783315;0.138268156424581;0.15058451793999292;0.4084507042253521;0.5952380952380952;0.4585152838427947
PackEqSubPackages;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
PackEqSupPackage;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
PackEqMetamodel;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
Reference2Operation;0.3730407523510972;0.4375;0.84;0.46875;0.5;0.37362637362637363;0.058823529411764705;7.775790631283116E-5;0.46770717334674267;0.3741916351883901;6.91764705882353;0.07;0.6538023480195218;0.06338028169014084;0.4236836921789588;0.7241379310344828;3.0625;0.84
EqContainingClass;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
mtOrdConstant;-0.006355932203389831;0.15625;0.62;0.234375;0.15625;-0.006818181818181818;0.012755102040816327;8.416899113363847E-6;0.22097086912079608;-0.0070170111427979975;4.682352941176471;0.05;0.36541805282167333;0.12359550561797752;0.1666442701022842;0.4492753623188406;0.6578947368421053;0.49295774647887325
PackEqClasses;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
ClassEqIsAbstract;0.47418738049713194;0.42105263157894735;0.78;0.7105263157894737;0.42105263157894735;0.5362162162162162;0.09090909090909091;0.42105263157894735;0.6488856845230502;0.5574737144977239;15.741176470588234;0.16;0.6834351613120341;0.0;0.557442387937379;0.639344262295082;11.636363636363637;0.7924528301886793
EqUpperBound;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
RefEqIsContainment;0.3730407523510972;0.4375;0.84;0.46875;0.5;0.37362637362637363;0.058823529411764705;7.775790631283116E-5;0.46770717334674267;0.3741916351883901;6.91764705882353;0.07;0.6538023480195218;0.06338028169014084;0.4236836921789588;0.7241379310344828;3.0625;0.84
EqType;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
EnumEqDefaultValue;-0.037549407114624504;0.1388888888888889;0.58;0.22569444444444445;0.13888888888888884;-0.041666666666666664;0.011210762331838564;7.3308730923235494E-6;0.20833333333333334;-0.04318895744254016;4.635294117647059;0.05;0.33627081534783315;0.138268156424581;0.15058451793999292;0.4084507042253521;0.5952380952380952;0.4585152838427947
Enum2Sort;-0.037549407114624504;0.1388888888888889;0.58;0.22569444444444445;0.13888888888888884;-0.041666666666666664;0.011210762331838564;7.3308730923235494E-6;0.20833333333333334;-0.04318895744254016;4.635294117647059;0.05;0.33627081534783315;0.138268156424581;0.15058451793999292;0.4084507042253521;0.5952380952380952;0.4585152838427947
EXAM-BC;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.07692307692307693;0.02564102564102564;0.02564102564102564;0.46153846153846156;0.02564102564102564;0.02564102564102564;0.46153846153846156;0.46153846153846156;0.02564102564102564;0.3076923076923077;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.05128205128205128
EXAM-WC;0.05128205128205128;0.05128205128205128;0.05128205128205128;0.05128205128205128;0.10256410256410256;0.05128205128205128;0.05128205128205128;0.48717948717948717;0.05128205128205128;0.05128205128205128;0.48717948717948717;0.6410256410256411;0.05128205128205128;0.3333333333333333;0.05128205128205128;0.05128205128205128;0.05128205128205128;0.07692307692307693
EXAM-AVG;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.08974358974358974;0.038461538461538464;0.038461538461538464;0.47435897435897434;0.038461538461538464;0.038461538461538464;0.47435897435897434;0.5512820512820513;0.038461538461538464;0.3205128205128205;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.0641025641025641

OCL37;SrcEAttribute.allInstances()->forAll(at | TrgConstant.allInstances()->select(c | Sequence{1..c.op.size()}->exists(i | Sequence{i..c.op.size()}->exists(j | c.op.substring(i,j)=at.name)))->size()>8)
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
MetamodelEqPackages;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
EnumLitConstant;-0.05263157894736842;0.0625;0.76;0.08125;0.09999999999999998;-0.053475935828877004;0.006802721088435374;7.407270235736375E-7;0.07905694150420949;-0.05455447255899809;0.8941176470588236;0.01;0.28699290346957324;0.05102040816326531;0.0681868908656366;0.6129032258064516;0.041666666666666664;0.3684210526315789
ClassEqSuperTypes;0.47418738049713194;0.42105263157894735;0.78;0.7105263157894737;0.42105263157894735;0.5362162162162162;0.09090909090909091;0.42105263157894735;0.6488856845230502;0.5574737144977239;15.741176470588234;0.16;0.6834351613120341;0.0;0.557442387937379;0.639344262295082;11.636363636363637;0.7924528301886793
AttEqSpecificDefaultValue;0.7018739352640545;0.625;0.93;0.7670454545454546;0.9090909090909091;0.709427464485579;0.24390243902439024;0.0016619577862722287;0.753778361444409;0.7183502238580648;9.988235294117647;0.1;0.847194003562974;0.05794556628621598;0.7235178542244407;0.8691588785046729;14.285714285714286;0.9813084112149534
EqLowerBound;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
AttEqIsId;0.8911465892597968;0.8823529411764706;0.97;0.9099264705882353;0.8823529411764706;0.891470054446461;0.6122448979591837;0.01110014800197336;0.9095085938862486;0.891733794358692;14.976470588235294;0.15;0.9434723316771512;0.04956268221574344;0.8931212739567967;0.941747572815534;75.0;0.9752321981424148
EqIsOrdered;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
Initialize;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
EnumLitList;-0.11940298507462686;0.0;0.76;0.0;0.0;-0.12307692307692308;0.0;0.0;0.0;-0.12869789041755736;-0.09411764705882353;0.0;0.0;0.042105263157894736;0.0;0.6129032258064516;0.0;0.0
RefEqOpposite;0.3730407523510972;0.4375;0.84;0.46875;0.5;0.37362637362637363;0.058823529411764705;7.775790631283116E-5;0.46770717334674267;0.3741916351883901;6.91764705882353;0.07;0.6538023480195218;0.06338028169014084;0.4236836921789588;0.7241379310344828;3.0625;0.84
EnumLiteral2Operation;-0.05263157894736842;0.0625;0.76;0.08125;0.09999999999999998;-0.053475935828877004;0.006802721088435374;7.407270235736375E-7;0.07905694150420949;-0.05455447255899809;0.8941176470588236;0.01;0.28699290346957324;0.05102040816326531;0.0681868908656366;0.6129032258064516;0.041666666666666664;0.3684210526315789
Package2Operation;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
ClassEqReferences;0.47418738049713194;0.42105263157894735;0.78;0.7105263157894737;0.42105263157894735;0.5362162162162162;0.09090909090909091;0.42105263157894735;0.6488856845230502;0.5574737144977239;15.741176470588234;0.16;0.6834351613120341;0.0;0.557442387937379;0.639344262295082;11.636363636363637;0.7924528301886793
EmptyList;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
NamedElList;0.54337899543379;0.5;0.84;0.6875;0.5;0.5666666666666667;0.1;6.989515726410385E-4;0.6614378277661476;0.5783517448238059;13.83529411764706;0.14;0.7390096630005889;0.043478260869565216;0.5953259234754955;0.7241379310344828;12.25;0.84
Attribute2Operation;0.8911465892597968;0.8823529411764706;0.97;0.9099264705882353;0.8823529411764706;0.891470054446461;0.6122448979591837;0.01110014800197336;0.9095085938862486;0.891733794358692;14.976470588235294;0.15;0.9434723316771512;0.04956268221574344;0.8931212739567967;0.941747572815534;75.0;0.9752321981424148
NamedElConstant;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
EnumEqMetaAux;-0.037549407114624504;0.1388888888888889;0.58;0.22569444444444445;0.13888888888888884;-0.041666666666666664;0.011210762331838564;7.3308730923235494E-6;0.20833333333333334;-0.04318895744254016;4.635294117647059;0.05;0.33627081534783315;0.138268156424581;0.15058451793999292;0.4084507042253521;0.5952380952380952;0.4585152838427947
Class2Sort;0.47418738049713194;0.42105263157894735;0.78;0.7105263157894737;0.42105263157894735;0.5362162162162162;0.09090909090909091;0.42105263157894735;0.6488856845230502;0.5574737144977239;15.741176470588234;0.16;0.6834351613120341;0.0;0.557442387937379;0.639344262295082;11.636363636363637;0.7924528301886793
createSort;0.0;0.0;0.84;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7241379310344828;0.0;0.0
ClassEqAttributes;0.47418738049713194;0.42105263157894735;0.78;0.7105263157894737;0.42105263157894735;0.5362162162162162;0.09090909090909091;0.42105263157894735;0.6488856845230502;0.5574737144977239;15.741176470588234;0.16;0.6834351613120341;0.0;0.557442387937379;0.639344262295082;11.636363636363637;0.7924528301886793
EqIsUnique;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
EqName;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
MetamodelEqName;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
EqPackage;0.21711899791231734;0.26229508196721313;0.55;0.6311475409836066;0.2622950819672131;0.33521353746978244;0.044444444444444446;0.26229508196721313;0.5121475197315839;0.3489697114145833;15.470588235294118;0.16;0.4766224216053315;0.0;0.348950196502825;0.3793103448275862;5.688888888888889;0.6511627906976745
EqLiterals;-0.037549407114624504;0.1388888888888889;0.58;0.22569444444444445;0.13888888888888884;-0.041666666666666664;0.011210762331838564;7.3308730923235494E-6;0.20833333333333334;-0.04318895744254016;4.635294117647059;0.05;0.33627081534783315;0.138268156424581;0.15058451793999292;0.4084507042253521;0.5952380952380952;0.4585152838427947
PackEqSubPackages;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
PackEqSupPackage;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
PackEqMetamodel;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
Reference2Operation;0.3730407523510972;0.4375;0.84;0.46875;0.5;0.37362637362637363;0.058823529411764705;7.775790631283116E-5;0.46770717334674267;0.3741916351883901;6.91764705882353;0.07;0.6538023480195218;0.06338028169014084;0.4236836921789588;0.7241379310344828;3.0625;0.84
EqContainingClass;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
mtOrdConstant;-0.006355932203389831;0.15625;0.62;0.234375;0.15625;-0.006818181818181818;0.012755102040816327;8.416899113363847E-6;0.22097086912079608;-0.0070170111427979975;4.682352941176471;0.05;0.36541805282167333;0.12359550561797752;0.1666442701022842;0.4492753623188406;0.6578947368421053;0.49295774647887325
PackEqClasses;0.0;0.16;0.16;0.58;0.16000000000000003;0.0;0.023809523809523808;0.16;0.4;0.0;15.011764705882353;0.16;0.16;0.0;0.0;0.08695652173913043;3.0476190476190474;0.5
ClassEqIsAbstract;0.47418738049713194;0.42105263157894735;0.78;0.7105263157894737;0.42105263157894735;0.5362162162162162;0.09090909090909091;0.42105263157894735;0.6488856845230502;0.5574737144977239;15.741176470588234;0.16;0.6834351613120341;0.0;0.557442387937379;0.639344262295082;11.636363636363637;0.7924528301886793
EqUpperBound;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
RefEqIsContainment;0.3730407523510972;0.4375;0.84;0.46875;0.5;0.37362637362637363;0.058823529411764705;7.775790631283116E-5;0.46770717334674267;0.3741916351883901;6.91764705882353;0.07;0.6538023480195218;0.06338028169014084;0.4236836921789588;0.7241379310344828;3.0625;0.84
EqType;0.7155499367888748;0.6521739130434783;0.91;0.7948369565217391;0.6521739130434783;0.7268057784911718;0.1986754966887417;0.002799900447984072;0.7819290527140305;0.7337320873046345;14.905882352941177;0.15;0.8441933079957192;0.02967741935483871;0.7388695815329089;0.8348623853211009;25.0;0.9077809798270893
EnumEqDefaultValue;-0.037549407114624504;0.1388888888888889;0.58;0.22569444444444445;0.13888888888888884;-0.041666666666666664;0.011210762331838564;7.3308730923235494E-6;0.20833333333333334;-0.04318895744254016;4.635294117647059;0.05;0.33627081534783315;0.138268156424581;0.15058451793999292;0.4084507042253521;0.5952380952380952;0.4585152838427947
Enum2Sort;-0.037549407114624504;0.1388888888888889;0.58;0.22569444444444445;0.13888888888888884;-0.041666666666666664;0.011210762331838564;7.3308730923235494E-6;0.20833333333333334;-0.04318895744254016;4.635294117647059;0.05;0.33627081534783315;0.138268156424581;0.15058451793999292;0.4084507042253521;0.5952380952380952;0.4585152838427947
EXAM-BC;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.07692307692307693;0.02564102564102564;0.02564102564102564;0.46153846153846156;0.02564102564102564;0.02564102564102564;0.46153846153846156;0.46153846153846156;0.02564102564102564;0.3076923076923077;0.02564102564102564;0.02564102564102564;0.02564102564102564;0.05128205128205128
EXAM-WC;0.05128205128205128;0.05128205128205128;0.05128205128205128;0.05128205128205128;0.10256410256410256;0.05128205128205128;0.05128205128205128;0.48717948717948717;0.05128205128205128;0.05128205128205128;0.48717948717948717;0.6410256410256411;0.05128205128205128;0.3333333333333333;0.05128205128205128;0.05128205128205128;0.05128205128205128;0.07692307692307693
EXAM-AVG;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.08974358974358974;0.038461538461538464;0.038461538461538464;0.47435897435897434;0.038461538461538464;0.038461538461538464;0.47435897435897434;0.5512820512820513;0.038461538461538464;0.3205128205128205;0.038461538461538464;0.038461538461538464;0.038461538461538464;0.0641025641025641


Summary of the quality of the different techniques according to the EXAM metric

BEST CASE;Cohen-BC;Braun-Banquet-BC;Simple Matching-BC;Kulcynski2-BC;Barinel-BC;Arithmetic Mean-BC;Mountford-BC;Zoltar-BC;Ochiai-BC;Phi-BC;Op2-BC;Russel Rao-BC;Baroni-Urbani & Buser-BC;Pierce-BC;Ochiai2-BC;Rogers & Tanimoto-BC;DStar-BC;Tarantula-BC
